ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N0263HE,0.9816502928733826,0.008446546271443367,0.003301033051684499,0.003301033051684499,0.003301033051684499
N0267HE,0.9711741209030151,0.024918144568800926,0.001302590244449675,0.001302590244449675,0.001302590244449675
N0270HE,0.9816461205482483,0.008448532782495022,0.00330172898247838,0.00330172898247838,0.00330172898247838
N0272HE,0.9814301133155823,0.008545005694031715,0.003341621020808816,0.003341621020808816,0.003341621020808816
N0274HE,0.013218697160482407,0.947664201259613,0.013039004057645798,0.013039004057645798,0.013039004057645798
N0278HE,0.638313889503479,0.3235622048377991,0.01270799245685339,0.01270799245685339,0.01270799245685339
N0283HE,0.9816542863845825,0.00844455137848854,0.0033003350254148245,0.0033003350254148245,0.0033003350254148245
N0286HE,0.9711698889732361,0.024922458454966545,0.0013025871012359858,0.0013025871012359858,0.0013025871012359858
N0287HE,0.0035566959995776415,0.990426778793335,0.0020055214408785105,0.0020055214408785105,0.0020055214408785105
N0288HE,0.9816461205482483,0.008448532782495022,0.00330172898247838,0.00330172898247838,0.00330172898247838
N0292HE,0.9711741209030151,0.024918144568800926,0.001302590244449675,0.001302590244449675,0.001302590244449675
N0296HE,0.8508104085922241,0.047888342291116714,0.03376702591776848,0.03376702591776848,0.03376702591776848
N0302HE,0.9812069535255432,0.008644853718578815,0.003382690018042922,0.003382690018042922,0.003382690018042922
N0312HE,0.9816542863845825,0.00844455137848854,0.0033003350254148245,0.0033003350254148245,0.0033003350254148245
N0313HE,0.9816708564758301,0.008436608128249645,0.003297555958852172,0.003297555958852172,0.003297555958852172
N0316HE,0.638478696346283,0.3234192728996277,0.012700670398771763,0.012700670398771763,0.012700670398771763
N0319HE,0.5552659034729004,0.4163421392440796,0.009463987313210964,0.009463987313210964,0.009463987313210964
N0320HE,0.9816708564758301,0.008436608128249645,0.003297555958852172,0.003297555958852172,0.003297555958852172
N0327HE,0.9731071591377258,0.00950343906879425,0.005796447396278381,0.005796447396278381,0.005796447396278381
N0330HE,0.01322124246507883,0.9476546049118042,0.013041420839726925,0.013041420839726925,0.013041420839726925
N0332HE,0.9816624522209167,0.008440583944320679,0.003298946190625429,0.003298946190625429,0.003298946190625429
N0333HE,0.9812028408050537,0.00864693708717823,0.003383401781320572,0.003383401781320572,0.003383401781320572
N0334HE,0.23166269063949585,0.47656896710395813,0.0972561240196228,0.0972561240196228,0.0972561240196228
N0336HE,0.9711741209030151,0.024918144568800926,0.001302590244449675,0.001302590244449675,0.001302590244449675
N0349HE,0.9816708564758301,0.008436608128249645,0.003297555958852172,0.003297555958852172,0.003297555958852172
N0351HE,0.5552659034729004,0.4163421392440796,0.009463987313210964,0.009463987313210964,0.009463987313210964
N0356HE,0.9711698889732361,0.024922458454966545,0.0013025871012359858,0.0013025871012359858,0.0013025871012359858
N0357HE,0.638478696346283,0.3234192728996277,0.012700670398771763,0.012700670398771763,0.012700670398771763
N0360HE,0.9816624522209167,0.008440583944320679,0.003298946190625429,0.003298946190625429,0.003298946190625429
N0363HE,0.9816502928733826,0.008446546271443367,0.003301033051684499,0.003301033051684499,0.003301033051684499
N0365HE,0.9816708564758301,0.008436608128249645,0.003297555958852172,0.003297555958852172,0.003297555958852172
N0366HE,0.0036369289737194777,0.9901531338691711,0.002070042537525296,0.002070042537525296,0.002070042537525296
N0367HE,0.9812069535255432,0.008644853718578815,0.003382690018042922,0.003382690018042922,0.003382690018042922
N0372HE,0.9707540273666382,0.02533923089504242,0.001302255317568779,0.001302255317568779,0.001302255317568779
N0374HE,0.9812028408050537,0.00864693708717823,0.003383401781320572,0.003383401781320572,0.003383401781320572
N0377HE,0.5589519739151001,0.4129928648471832,0.009351684711873531,0.009351684711873531,0.009351684711873531
N0007HE,0.9814260005950928,0.008547073230147362,0.0033423260319978,0.0033423260319978,0.0033423260319978
N9122HD,0.9707540273666382,0.02533923089504242,0.001302255317568779,0.001302255317568779,0.001302255317568779
N0381HE,0.9693735837936401,0.02646014094352722,0.0013887699460610747,0.0013887699460610747,0.0013887699460610747
N0382HE,0.06661517918109894,0.9276418685913086,0.0019143354147672653,0.0019143354147672653,0.0019143354147672653
N0383HE,0.9827841520309448,0.00813174620270729,0.00302799791097641,0.00302799791097641,0.00302799791097641
N0388HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0389HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0391HE,0.003584617981687188,0.9903873801231384,0.00200937082991004,0.00200937082991004,0.00200937082991004
N0392HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0394HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0397HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0405HE,0.6526912450790405,0.3109016716480255,0.012135660275816917,0.012135660275816917,0.012135660275816917
N0408HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0413HE,0.848135232925415,0.14666955173015594,0.0017317506717517972,0.0017317506717517972,0.0017317506717517972
N0414HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0412HE,0.573119044303894,0.40071043372154236,0.008723542094230652,0.008723542094230652,0.008723542094230652
N0424HE,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0425HE,0.0035056022461503744,0.990653932094574,0.0019468567334115505,0.0019468567334115505,0.0019468567334115505
N0429HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0430HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0431HE,0.9698160290718079,0.026016442105174065,0.0013891580747440457,0.0013891580747440457,0.0013891580747440457
N0432HE,0.003428263124078512,0.9909130334854126,0.0018862111028283834,0.0018862111028283834,0.0018862111028283834
N0437HE,0.573119044303894,0.40071043372154236,0.008723542094230652,0.008723542094230652,0.008723542094230652
N0439HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0442HE,0.9823441505432129,0.008335205726325512,0.0031068972311913967,0.0031068972311913967,0.0031068972311913967
N0444HE,0.982776403427124,0.008135676383972168,0.003029272425919771,0.003029272425919771,0.003029272425919771
N0453HE,0.9827841520309448,0.00813174620270729,0.00302799791097641,0.00302799791097641,0.00302799791097641
N9949HD,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0457HE,0.982776403427124,0.008135676383972168,0.003029272425919771,0.003029272425919771,0.003029272425919771
N0458HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0462HE,0.9827841520309448,0.00813174620270729,0.00302799791097641,0.00302799791097641,0.00302799791097641
N0464HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0465HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0472HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0479HE,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0480HE,0.8579171895980835,0.04568951576948166,0.03213110566139221,0.03213110566139221,0.03213110566139221
N0483HE,0.9698070287704468,0.026025425642728806,0.0013891503913328052,0.0013891503913328052,0.0013891503913328052
N0485HE,0.801699697971344,0.188001349568367,0.003433018224313855,0.003433018224313855,0.003433018224313855
N0486HE,0.9698070287704468,0.026025425642728806,0.0013891503913328052,0.0013891503913328052,0.0013891503913328052
N0487HE,0.9825578331947327,0.008236829191446304,0.003068487858399749,0.003068487858399749,0.003068487858399749
N0491HE,0.982772707939148,0.008137636817991734,0.003029909450560808,0.003029909450560808,0.003029909450560808
N0467HE,0.5660170912742615,0.40718185901641846,0.008933678269386292,0.008933678269386292,0.008933678269386292
N0355HE,0.9698070287704468,0.026025425642728806,0.0013891503913328052,0.0013891503913328052,0.0013891503913328052
N0152HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0426HE,0.0027299995999783278,0.9927787184715271,0.001497133751399815,0.001497133751399815,0.001497133751399815
N0461HE,0.01296932715922594,0.9493029713630676,0.012575836852192879,0.012575836852192879,0.012575836852192879
N0499HE,0.982776403427124,0.008135676383972168,0.003029272425919771,0.003029272425919771,0.003029272425919771
N0241HE,0.006972167640924454,0.9835807681083679,0.0031490162946283817,0.0031490162946283817,0.0031490162946283817
N0345HE,0.06661517918109894,0.9276418685913086,0.0019143354147672653,0.0019143354147672653,0.0019143354147672653
N0475HE,0.9698070287704468,0.026025425642728806,0.0013891503913328052,0.0013891503913328052,0.0013891503913328052
N0500HE,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0507HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0509HE,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0511HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0513HE,0.003665430238470435,0.9901127815246582,0.0020739457104355097,0.0020739457104355097,0.0020739457104355097
N0514HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N9918HD,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0515HE,0.9825537800788879,0.00823881383985281,0.0030691323336213827,0.0030691323336213827,0.0030691323336213827
N0517HE,0.9693735837936401,0.02646014094352722,0.0013887699460610747,0.0013887699460610747,0.0013887699460610747
N0520HE,0.0035056022461503744,0.990653932094574,0.0019468567334115505,0.0019468567334115505,0.0019468567334115505
N0523HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0528HE,0.0027299995999783278,0.9927787184715271,0.001497133751399815,0.001497133751399815,0.001497133751399815
N6982HD,0.6446117758750916,0.3178732693195343,0.012505000457167625,0.012505000457167625,0.012505000457167625
N0529HE,0.6446661353111267,0.3178260326385498,0.012502579018473625,0.012502579018473625,0.012502579018473625
N0532HE,0.0021075820550322533,0.9969893097877502,0.0003010204527527094,0.0003010204527527094,0.0003010204527527094
N0533HE,0.003665430238470435,0.9901127815246582,0.0020739457104355097,0.0020739457104355097,0.0020739457104355097
N0536HE,0.049695152789354324,0.8823358416557312,0.022656388580799103,0.022656388580799103,0.022656388580799103
N0537HE,0.982776403427124,0.008135676383972168,0.003029272425919771,0.003029272425919771,0.003029272425919771
N0538HE,0.9748332500457764,0.009080043062567711,0.005362183321267366,0.005362183321267366,0.005362183321267366
N0540HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0542HE,0.6528534293174744,0.31076109409332275,0.012128543108701706,0.012128543108701706,0.012128543108701706
N0547HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0550HE,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0552HE,0.573119044303894,0.40071043372154236,0.008723542094230652,0.008723542094230652,0.008723542094230652
N0554HE,0.9829657673835754,0.00804932601749897,0.0029949569143354893,0.0029949569143354893,0.0029949569143354893
N0559HE,0.6446117758750916,0.3178732693195343,0.012505000457167625,0.012505000457167625,0.012505000457167625
N0390HE,0.5694620609283447,0.4040472209453583,0.008830205537378788,0.008830205537378788,0.008830205537378788
N0361HE,0.9693735837936401,0.02646014094352722,0.0013887699460610747,0.0013887699460610747,0.0013887699460610747
N0496HE,0.1383550763130188,0.44657957553863525,0.1383550763130188,0.1383550763130188,0.1383550763130188
N0562HE,0.982776403427124,0.008135676383972168,0.003029272425919771,0.003029272425919771,0.003029272425919771
N0563HE,0.0015724925324320793,0.9977566599845886,0.00022359334980137646,0.00022359334980137646,0.00022359334980137646
N0565HE,0.9693735837936401,0.02646014094352722,0.0013887699460610747,0.0013887699460610747,0.0013887699460610747
N0570HE,0.9823441505432129,0.008335205726325512,0.0031068972311913967,0.0031068972311913967,0.0031068972311913967
N0572HE,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0452HE,0.0036653883289545774,0.9901127815246582,0.0020738784223794937,0.0020738784223794937,0.0020738784223794937
N9444HD,0.982776403427124,0.008135676383972168,0.003029272425919771,0.003029272425919771,0.003029272425919771
N0577HE,0.9823441505432129,0.008335205726325512,0.0031068972311913967,0.0031068972311913967,0.0031068972311913967
N0582HE,0.9827841520309448,0.00813174620270729,0.00302799791097641,0.00302799791097641,0.00302799791097641
N0583HE,0.6528534293174744,0.31076109409332275,0.012128543108701706,0.012128543108701706,0.012128543108701706
N0584HE,0.982776403427124,0.008135676383972168,0.003029272425919771,0.003029272425919771,0.003029272425919771
N0587HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0589HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0590HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0593HE,0.9698070287704468,0.026025425642728806,0.0013891503913328052,0.0013891503913328052,0.0013891503913328052
N0597HE,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0599HE,0.6528534293174744,0.31076109409332275,0.012128543108701706,0.012128543108701706,0.012128543108701706
N9458HD,0.6526912450790405,0.3109016716480255,0.012135660275816917,0.012135660275816917,0.012135660275816917
N0614HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0621HE,0.9823441505432129,0.008335205726325512,0.0031068972311913967,0.0031068972311913967,0.0031068972311913967
N0626HE,0.9827841520309448,0.00813174620270729,0.00302799791097641,0.00302799791097641,0.00302799791097641
N0629HE,0.9698070287704468,0.026025425642728806,0.0013891503913328052,0.0013891503913328052,0.0013891503913328052
N0632HE,0.9383718371391296,0.029778890311717987,0.010616390965878963,0.010616390965878963,0.010616390965878963
N0631HE,0.6446117758750916,0.3178732693195343,0.012505000457167625,0.012505000457167625,0.012505000457167625
N0633HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0636HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0638HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0639HE,0.9825578331947327,0.008236829191446304,0.003068487858399749,0.003068487858399749,0.003068487858399749
N0644HE,0.2633073031902313,0.602959156036377,0.044577889144420624,0.044577889144420624,0.044577889144420624
N0648HE,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0503HE,0.5694620609283447,0.4040472209453583,0.008830205537378788,0.008830205537378788,0.008830205537378788
N0654HE,0.982772707939148,0.008137636817991734,0.003029909450560808,0.003029909450560808,0.003029909450560808
N0655HE,0.9698070287704468,0.026025425642728806,0.0013891503913328052,0.0013891503913328052,0.0013891503913328052
N0656HE,0.2664194703102112,0.6005096435546875,0.04435696080327034,0.04435696080327034,0.04435696080327034
N0657HE,0.982776403427124,0.008135676383972168,0.003029272425919771,0.003029272425919771,0.003029272425919771
N0658HE,0.024271870031952858,0.9029126763343811,0.024271870031952858,0.024271870031952858,0.024271870031952858
N0662HE,0.982776403427124,0.008135676383972168,0.003029272425919771,0.003029272425919771,0.003029272425919771
N0665HE,0.8016571998596191,0.1880098134279251,0.0034443859476596117,0.0034443859476596117,0.0034443859476596117
N0670HE,0.8591466546058655,0.04532480984926224,0.031842853873968124,0.031842853873968124,0.031842853873968124
N0628HE,0.5660720467567444,0.4071299433708191,0.008932679891586304,0.008932679891586304,0.008932679891586304
N0619HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0522HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N7273HD,0.9827841520309448,0.00813174620270729,0.00302799791097641,0.00302799791097641,0.00302799791097641
N0226HE,0.013149408623576164,0.9482244849205017,0.012875396758317947,0.012875396758317947,0.012875396758317947
N0671HE,0.26638755202293396,0.6005361080169678,0.04435879737138748,0.04435879737138748,0.04435879737138748
N0672HE,0.0036653883289545774,0.9901127815246582,0.0020738784223794937,0.0020738784223794937,0.0020738784223794937
N0674HE,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0677HE,0.0036653883289545774,0.9901127815246582,0.0020738784223794937,0.0020738784223794937,0.0020738784223794937
N0682HE,0.013149408623576164,0.9482244849205017,0.012875396758317947,0.012875396758317947,0.012875396758317947
N0684HE,0.9873263239860535,0.00993859302252531,0.0009116600267589092,0.0009116600267589092,0.0009116600267589092
N0685HE,0.982768714427948,0.008139601908624172,0.00303054740652442,0.00303054740652442,0.00303054740652442
N0690HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0692HE,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0694HE,0.9698070287704468,0.026025425642728806,0.0013891503913328052,0.0013891503913328052,0.0013891503913328052
N0697HE,0.9698070287704468,0.026025425642728806,0.0013891503913328052,0.0013891503913328052,0.0013891503913328052
N7966HD,0.9829775094985962,0.008043501526117325,0.002993068192154169,0.002993068192154169,0.002993068192154169
N0693HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0663HE,0.9693735837936401,0.02646014094352722,0.0013887699460610747,0.0013887699460610747,0.0013887699460610747
N0687HE,0.6527453660964966,0.31085482239723206,0.012133283540606499,0.012133283540606499,0.012133283540606499
N0699HE,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0704HE,0.6526912450790405,0.3109016716480255,0.012135660275816917,0.012135660275816917,0.012135660275816917
N0706HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0708HE,0.9825578331947327,0.008236829191446304,0.003068487858399749,0.003068487858399749,0.003068487858399749
N0709HE,0.9693735837936401,0.02646014094352722,0.0013887699460610747,0.0013887699460610747,0.0013887699460610747
N0710HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0714HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0715HE,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0718HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0719HE,0.9825537800788879,0.00823881383985281,0.0030691323336213827,0.0030691323336213827,0.0030691323336213827
N7236HD,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0588HE,0.573119044303894,0.40071043372154236,0.008723542094230652,0.008723542094230652,0.008723542094230652
N0702HE,0.9698070287704468,0.026025425642728806,0.0013891503913328052,0.0013891503913328052,0.0013891503913328052
N0722HE,0.9748432636260986,0.009075799025595188,0.005360295530408621,0.005360295530408621,0.005360295530408621
N0728HE,0.024815116077661514,0.9007394313812256,0.024815116077661514,0.024815116077661514,0.024815116077661514
N0730HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0734HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0703HE,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0679HE,0.9823441505432129,0.008335205726325512,0.0031068972311913967,0.0031068972311913967,0.0031068972311913967
N0558HE,0.9748332500457764,0.009080043062567711,0.005362183321267366,0.005362183321267366,0.005362183321267366
N0739HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0744HE,0.9829734563827515,0.008045435883104801,0.0029936968348920345,0.0029936968348920345,0.0029936968348920345
N0759HE,0.9698070287704468,0.026025425642728806,0.0013891503913328052,0.0013891503913328052,0.0013891503913328052
N0760HE,0.2662597894668579,0.6006419062614441,0.04436611756682396,0.04436611756682396,0.04436611756682396
N0761HE,0.9748184084892273,0.009086418896913528,0.0053650145418941975,0.0053650145418941975,0.0053650145418941975
N0769HE,0.6567251086235046,0.3074169158935547,0.011952634900808334,0.011952634900808334,0.011952634900808334
N0770HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0779HE,0.982768714427948,0.008139601908624172,0.00303054740652442,0.00303054740652442,0.00303054740652442
N0783HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0794HE,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0804HE,0.0006228727870620787,0.9985068440437317,0.00029011667356826365,0.00029011667356826365,0.00029011667356826365
N0806HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0805HE,0.9698115587234497,0.02602091245353222,0.0013891537673771381,0.0013891537673771381,0.0013891537673771381
N0812HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0818HE,0.573119044303894,0.40071043372154236,0.008723542094230652,0.008723542094230652,0.008723542094230652
N0822HE,0.6446661353111267,0.3178260326385498,0.012502579018473625,0.012502579018473625,0.012502579018473625
N0823HE,0.6486352682113647,0.3144029974937439,0.01232058648020029,0.01232058648020029,0.01232058648020029
N0826HE,0.982776403427124,0.008135676383972168,0.003029272425919771,0.003029272425919771,0.003029272425919771
N0828HE,0.9698070287704468,0.026025425642728806,0.0013891503913328052,0.0013891503913328052,0.0013891503913328052
N0829HE,0.9823481440544128,0.00833318941295147,0.003106243209913373,0.003106243209913373,0.003106243209913373
N0830HE,0.5730642676353455,0.400762140750885,0.008724533952772617,0.008724533952772617,0.008724533952772617
N0838HE,0.0015908281784504652,0.9977337121963501,0.00022519273625221103,0.00022519273625221103,0.00022519273625221103
N0839HE,0.982768714427948,0.008139601908624172,0.00303054740652442,0.00303054740652442,0.00303054740652442
N0840HE,0.801699697971344,0.188001349568367,0.003433018224313855,0.003433018224313855,0.003433018224313855
N0842HE,0.982776403427124,0.008135676383972168,0.003029272425919771,0.003029272425919771,0.003029272425919771
N0844HE,0.9698070287704468,0.026025425642728806,0.0013891503913328052,0.0013891503913328052,0.0013891503913328052
N0845HE,0.9827609658241272,0.008143533021211624,0.0030318216886371374,0.0030318216886371374,0.0030318216886371374
N0847HE,0.9827841520309448,0.00813174620270729,0.00302799791097641,0.00302799791097641,0.00302799791097641
N0850HE,0.9698070287704468,0.026025425642728806,0.0013891503913328052,0.0013891503913328052,0.0013891503913328052
N0450HE,0.982776403427124,0.008135676383972168,0.003029272425919771,0.003029272425919771,0.003029272425919771
N9999HD,0.9827650189399719,0.008141559548676014,0.003031183499842882,0.003031183499842882,0.003031183499842882
N0535HE,0.024539263918995857,0.9018430113792419,0.024539263918995857,0.024539263918995857,0.024539263918995857
N0406HE,0.9825537800788879,0.00823881383985281,0.0030691323336213827,0.0030691323336213827,0.0030691323336213827
N0594HE,0.01296932715922594,0.9493029713630676,0.012575836852192879,0.012575836852192879,0.012575836852192879
N0595HE,0.0035056022461503744,0.990653932094574,0.0019468567334115505,0.0019468567334115505,0.0019468567334115505
N0764HE,0.9829734563827515,0.008045435883104801,0.0029936968348920345,0.0029936968348920345,0.0029936968348920345
N0853HE,0.9834114909172058,0.008032120764255524,0.002852159086614847,0.002852159086614847,0.002852159086614847
N0854HE,0.012810610234737396,0.9503768682479858,0.012270795181393623,0.012270795181393623,0.012270795181393623
N0860HE,0.9679283499717712,0.02762870490550995,0.0014809294370934367,0.0014809294370934367,0.0014809294370934367
N0861HE,0.7954456806182861,0.19400855898857117,0.0035152044147253036,0.0035152044147253036,0.0035152044147253036
N0867HE,0.9683853387832642,0.027170635759830475,0.0014813679736107588,0.0014813679736107588,0.0014813679736107588
N0871HE,0.5871455073356628,0.3884623646736145,0.008130666799843311,0.008130666799843311,0.008130666799843311
N0873HE,0.9764115214347839,0.008713281713426113,0.004958353936672211,0.004958353936672211,0.004958353936672211
N0875HE,0.9679283499717712,0.02762870490550995,0.0014809294370934367,0.0014809294370934367,0.0014809294370934367
N0878HE,0.9413713216781616,0.028461171314120293,0.010055826045572758,0.010055826045572758,0.010055826045572758
N0885HE,0.9834077954292297,0.008034058846533298,0.0028527607209980488,0.0028527607209980488,0.0028527607209980488
N0886HE,0.3155239522457123,0.5744644403457642,0.0366705097258091,0.0366705097258091,0.0366705097258091
N0891HE,0.9679283499717712,0.02762870490550995,0.0014809294370934367,0.0014809294370934367,0.0014809294370934367
N0892HE,0.9838106632232666,0.007843419909477234,0.0027819948736578226,0.0027819948736578226,0.0027819948736578226
N0897HE,0.9683853387832642,0.027170635759830475,0.0014813679736107588,0.0014813679736107588,0.0014813679736107588
N0898HE,0.9683853387832642,0.027170635759830475,0.0014813679736107588,0.0014813679736107588,0.0014813679736107588
N0901HE,0.9683853387832642,0.027170635759830475,0.0014813679736107588,0.0014813679736107588,0.0014813679736107588
N0906HE,0.983803391456604,0.007847212255001068,0.0027831688057631254,0.0027831688057631254,0.0027831688057631254
N0909HE,0.9683807492256165,0.02717532217502594,0.001481363782659173,0.001481363782659173,0.001481363782659173
N0910HE,0.012635385617613792,0.9514079689979553,0.011985479854047298,0.011985479854047298,0.011985479854047298
N0913HE,0.9838142395019531,0.007841525599360466,0.0027814095374196768,0.0027814095374196768,0.0027814095374196768
N0707HE,0.983803391456604,0.007847212255001068,0.0027831688057631254,0.0027831688057631254,0.0027831688057631254
N0786HE,0.9838142395019531,0.007841525599360466,0.0027814095374196768,0.0027814095374196768,0.0027814095374196768
N0920HE,0.012724803760647774,0.9508876204490662,0.012129227630794048,0.012129227630794048,0.012129227630794048
N0924HE,0.9683853387832642,0.027170635759830475,0.0014813679736107588,0.0014813679736107588,0.0014813679736107588
N0925HE,0.9839993119239807,0.007754455786198378,0.0027487108018249273,0.0027487108018249273,0.0027487108018249273
N0927HE,0.0026707882061600685,0.9930083751678467,0.0014402882661670446,0.0014402882661670446,0.0014402882661670446
N0929HE,0.9683853387832642,0.027170635759830475,0.0014813679736107588,0.0014813679736107588,0.0014813679736107588
N0930HE,0.9838142395019531,0.007841525599360466,0.0027814095374196768,0.0027814095374196768,0.0027814095374196768
N0933HE,0.9838142395019531,0.007841525599360466,0.0027814095374196768,0.0027814095374196768,0.0027814095374196768
N0460HE,0.9683853387832642,0.027170635759830475,0.0014813679736107588,0.0014813679736107588,0.0014813679736107588
N0456HE,0.5869828462600708,0.3886164724826813,0.008133516646921635,0.008133516646921635,0.008133516646921635
N0934HE,0.983803391456604,0.007847212255001068,0.0027831688057631254,0.0027831688057631254,0.0027831688057631254
N0938HE,0.983803391456604,0.007847212255001068,0.0027831688057631254,0.0027831688057631254,0.0027831688057631254
N0939HE,0.0034550160635262728,0.9908761382102966,0.001889586797915399,0.001889586797915399,0.001889586797915399
N0940HE,0.9837998151779175,0.007849114015698433,0.002783755771815777,0.002783755771815777,0.002783755771815777
N0941HE,0.6669006943702698,0.2983769178390503,0.011574112810194492,0.011574112810194492,0.011574112810194492
N0894HE,0.9834114909172058,0.008032120764255524,0.002852159086614847,0.002852159086614847,0.002852159086614847
